<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
BKM_PE,D,20160429,000000,26.8,26.8,26.8,26.8,0,0
BKM_PE,D,20160502,000000,29.001,29.767,27.087,27.087,0,0
BKM_PE,D,20160504,000000,26.13,26.8,26.034,26.513,0,0
BKM_PE,D,20160505,000000,26.608,26.704,26.13,26.608,0,0
BKM_PE,D,20160506,000000,26.608,27.087,26.513,26.896,0,0
BKM_PE,D,20160509,000000,26.896,26.896,26.608,26.608,0,0
BKM_PE,D,20160510,000000,26.896,26.896,25.651,25.843,0,0
BKM_PE,D,20160511,000000,26.513,26.704,26.513,26.704,0,0
BKM_PE,D,20160512,000000,26.896,26.896,26.417,26.417,0,0
BKM_PE,D,20160513,000000,26.608,27.183,26.608,27.183,0,0
BKM_PE,D,20160516,000000,27.183,27.183,26.608,27.183,0,0
BKM_PE,D,20160517,000000,27.183,27.183,26.991,26.991,0,0
BKM_PE,D,20160518,000000,27.087,27.087,26.991,26.991,0,0
BKM_PE,D,20160519,000000,27.183,27.565,26.608,26.608,0,0
BKM_PE,D,20160520,000000,26.896,26.896,23.832,23.832,0,0
BKM_PE,D,20160523,000000,23.832,23.928,23.832,23.928,0,0
BKM_PE,D,20160524,000000,23.928,23.928,23.928,23.928,0,0
BKM_PE,D,20160525,000000,24.216,24.216,23.736,24.12,0,0
BKM_PE,D,20160527,000000,24.12,24.12,24.12,24.12,0,0
BKM_PE,D,20160530,000000,24.12,24.12,24.12,24.12,0,0
BKM_PE,D,20160531,000000,24.12,24.12,24.024,24.024,0,0
BKM_PE,D,20160601,000000,24.024,24.024,23.162,23.545,0,0
BKM_PE,D,20160602,000000,23.736,23.832,23.736,23.832,0,0
BKM_PE,D,20160603,000000,23.832,23.832,22.971,23.545,0,0
BKM_PE,D,20160606,000000,23.736,23.736,23.354,23.354,0,0
BKM_PE,D,20160607,000000,23.736,23.832,22.971,23.354,0,0
BKM_PE,D,20160608,000000,23.832,23.832,22.971,23.354,0,0
BKM_PE,D,20160609,000000,23.545,23.545,23.162,23.545,0,0
BKM_PE,D,20160610,000000,23.736,23.736,22.875,23.736,0,0
BKM_PE,D,20160613,000000,23.736,24.599,23.736,24.599,0,0
BKM_PE,D,20160614,000000,24.216,24.503,23.449,24.216,0,0
BKM_PE,D,20160615,000000,24.024,24.024,23.449,23.641,0,0
BKM_PE,D,20160616,000000,23.832,23.832,23.832,23.832,0,0
BKM_PE,D,20160617,000000,23.832,23.832,23.736,23.736,0,0
BKM_PE,D,20160620,000000,23.736,23.736,23.641,23.641,0,0
BKM_PE,D,20160621,000000,23.736,23.736,23.545,23.545,0,0
BKM_PE,D,20160622,000000,23.545,23.641,23.162,23.162,0,0
BKM_PE,D,20160623,000000,23.354,23.641,23.162,23.641,0,0
BKM_PE,D,20160624,000000,23.162,23.641,22.397,23.545,0,0
BKM_PE,D,20160627,000000,23.545,23.545,23.354,23.354,0,0
BKM_PE,D,20160628,000000,23.545,23.545,23.066,23.354,0,0
BKM_PE,D,20160629,000000,23.545,24.12,23.545,24.12,0,0
BKM_PE,D,20160630,000000,24.12,24.12,23.354,23.545,0,0
BKM_PE,D,20160701,000000,23.832,23.832,22.971,23.354,0,0
BKM_PE,D,20160704,000000,23.354,23.641,23.354,23.354,0,0
BKM_PE,D,20160705,000000,23.354,23.354,23.354,23.354,0,0
BKM_PE,D,20160706,000000,23.354,23.354,23.354,23.354,0,0
BKM_PE,D,20160707,000000,23.354,23.354,22.875,23.258,0,0
BKM_PE,D,20160708,000000,23.258,23.258,22.397,22.492,0,0
BKM_PE,D,20160711,000000,23.354,23.449,23.258,23.258,0,0
BKM_PE,D,20160712,000000,23.258,23.258,23.258,23.258,0,0
BKM_PE,D,20160713,000000,23.258,23.258,22.588,22.779,0,0
BKM_PE,D,20160714,000000,22.588,22.588,22.109,22.588,0,0
BKM_PE,D,20160715,000000,22.492,22.492,22.492,22.492,0,0
